Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
AR 22383394 ChIP-Seq PROSTATE CANCER Human	3/1857	0.9963583457435217	0.9999907585392314	0	0	0.3010376005071231	0.0010982758456614208	RAP1A;TNFAIP2;UPP1
TFAP2A 17053090 ChIP-ChIP MCF-7 Human	3/1904	0.9970479255763516	0.9999907585392314	0	0	0.29283014365743476	8.657348640905651E-4	VASP;GMFG;ATP5L
FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human	3/1934	0.9974202816492003	0.9999907585392314	0	0	0.28780024238282603	7.434028644535095E-4	HSPA8;TRA2A;CACYBP
PBX1 22567123 ChIP-ChIP OVCAR3 Human	4/2299	0.9977894910616711	0.9999907585392314	0	0	0.3196259985475672	7.073181816288317E-4	ZBP1;SEMA4A;CDKN1A;MCEMP1
TOP2B 26459242 ChIP-Seq MCF-7 Human	3/2000	0.9980866482178484	0.9999907585392314	0	0	0.27726641508654737	5.310163621437053E-4	JUN;CCND2;NFE2L2
SOX9 26525672 Chip-Seq Limbbuds Mouse	1/1230	0.9982740293388384	0.9999907585392314	0	0	0.1534548084588768	2.650873295551545E-4	SARNP
E2F1 17053090 ChIP-ChIP MCF-7 Human	2/1726	0.9987632209547588	0.9999907585392314	0	0	0.21516170273213694	2.662721791656188E-4	GMFG;ATP5L
SMAD4 21799915 ChIP-Seq A2780 Human	4/2464	0.9989239732133053	0.9999907585392314	0	0	0.2953929539295393	3.180218617512832E-4	FAM49B;RBM39;SARNP;PTGS2
STAT3 23295773 ChIP-Seq U87 Human	6/3165	0.9992270496675455	0.9999907585392314	0	0	0.33826352266068577	2.6156200254382205E-4	RTP4;RBM39;SIN3B;PARP14;SAMHD1;ASS1
NANOG 16518401 ChIP-PET MESCs Mouse	7/3520	0.9993972516887271	0.9999907585392314	0	0	0.35110449972299507	2.1169144903106064E-4	IFITM3;HSPA8;IFITM2;SIN3B;LST1;UPP1;PARP14
SMAD3 21741376 ChIP-Seq HESCs Human	1/1460	0.9994965345599554	0.9999907585392314	0	0	0.1276715060128357	6.429437731283826E-5	PRDX5
MYC 19915707 ChIP-ChIP AK7 Human	5/2979	0.999540518840499	0.9999907585392314	0	0	0.29954341131915196	1.376661838853063E-4	GPR141;CD40;SEMA4D;ISG15;UPP1
RCOR1 19997604 ChIP-ChIP NEURONS Mouse	3/2378	0.9996715066325289	0.9999907585392314	0	0	0.22821486706456864	7.497938597885358E-5	UBE2F;CEBPB;NUPR1
SOX2 21211035 ChIP-Seq LN229 Gbm	6/3420	0.9997387417285453	0.9999907585392314	0	0	0.3082301910780391	8.053820802587874E-5	DNAJA1;GPR141;SEMA4A;JUN;HCLS1;CCDC50
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	2/2293	0.9999267397417303	0.9999907585392314	0	0	0.1568604744385751	1.1492059830453821E-5	FAM49B;ZFP800
TRIM28 17542650 ChIP-ChIP NTERA2 Human	4/3568	0.9999907585392314	0.9999907585392314	0	0	0.19098391320613542	1.7649784968379157E-6	CCND2;RAP1A;HCLS1;UPP1
