gene,mean_est_amb,n,total_umis
Pnpla7,2.9841967999317822e-5,0,10630
Pnpla8,5.073941506050322e-5,0,21600
Pnpo,1.1856383875623081e-5,0,4890
Pnpt1,1.4198925021754017e-5,0,4542
Pnrc1,2.4550360241235123e-4,0,82583
Pnrc2,5.321456305603546e-5,0,17875
Poc1a,3.1977468104738125e-6,0,1020
Poc1b,1.0224461569138493e-5,0,3446
Poc5,8.791065434281331e-6,0,3071
Podn,6.936207782647861e-7,0,306
Podnl1,1.0123994337623445e-5,0,4024
Podxl,3.548090536131786e-5,0,13852
Podxl2,4.0348228095366256e-7,0,205
Pof1b,4.0348228095366256e-7,0,221
Pofut1,1.3287418276681569e-5,0,5122
Pofut2,3.154260958601462e-5,0,9492
Pogk,9.83730680280447e-6,0,3703
Poglut1,1.4963580720827378e-5,0,5578
Poglut2,4.898580285433968e-6,0,1526
Poglut3,4.340297451651928e-6,0,1984
Pogz,1.8043997422200395e-5,0,6088
Pola1,9.979406176880259e-6,0,3616
Pola2,1.5672039574699354e-5,0,6341
Polb,3.0253531195553516e-5,0,12455
Pold1,1.552739457395249e-5,0,5041
Pold2,1.3458944328696024e-5,0,4845
Pold3,2.12422440794049e-5,0,8612
Pold4,1.6829104622735662e-4,0,51852
Poldip2,1.5167073473576562e-5,0,5419
Poldip3,3.393707015545996e-5,0,13393
Pole,3.0236206832114642e-6,0,1176
Pole2,5.912580964618685e-6,0,2416
Pole3,2.1364532565362186e-5,0,7797
Pole4,7.288197215027735e-5,0,24821
Polg,2.0379483030464357e-5,0,6876
Polg2,9.33749464923732e-6,0,2736
Polh,8.279088447423688e-6,0,1656
Poli,5.5573874518977235e-6,0,1776
Polk,1.2893134321141314e-5,0,4356
Poll,6.272594922291013e-6,0,1757
Polm,9.50899959896192e-6,0,2611
Poln,8.355317235304972e-7,0,190
Polq,1.1695547258137985e-6,0,378
Polr1a,1.3334089652668357e-5,0,4944
Polr1b,4.039170837630592e-6,0,1279
Polr1c,2.4496877377030482e-5,0,7372
Polr1d,2.2694087734856437e-4,0,78832
Polr1e,7.303940994366731e-6,0,2448
Polr2a,1.0004657328281806e-4,0,32073
Polr2b,2.9366409317344074e-5,0,11237
Polr2c,5.582986681751349e-5,0,20891
Polr2d,1.7127474335569555e-5,0,7333
Polr2e,8.671196658154262e-5,0,30407
Polr2f,9.749719341005232e-5,0,34358
Polr2g,9.836705765492412e-5,0,33971
Polr2h,2.768244975248177e-5,0,10403
Polr2i,7.182329356740622e-5,0,22708
Polr2j,9.133904006834944e-5,0,32244
Polr2k,1.285240290436329e-4,0,37485
Polr2l,2.2391759186151827e-5,0,8451
Polr2m,7.185529104288071e-5,0,20848
Polr3a,1.2272992581994406e-5,0,3923
Polr3b,9.624180311140687e-6,0,3402
Polr3c,2.3104775374258686e-5,0,8884
Polr3d,1.4782417484614704e-5,0,5452
Polr3e,8.991979086430265e-6,0,3417
Polr3f,1.4995547421562107e-5,0,5244
Polr3g,4.355009677277642e-6,0,1498
Polr3gl,1.9546174014159763e-5,0,5972
Polr3h,6.80171183789628e-6,0,2508
Polr3k,3.271137644424712e-5,0,11500
Polrmt,6.341290235853101e-6,0,1699
Pom121,2.1342730269156673e-5,0,8162
Pom121l12,0,0,0
Pom121l2,3.085688487375806e-8,0,0
Pomc,2.867121389557406e-6,0,490
Pomgnt1,1.0097093415603008e-5,0,3341
Pomgnt2,3.727652180832514e-7,0,258
Pomk,3.980635498951636e-6,0,1215
Pomp,3.1969377723755916e-4,0,115265
Pomt1,3.5229979334368877e-6,0,1415
Pomt2,3.0946363226021644e-6,0,1219
Pon1,5.704201093741578e-7,0,211
Pon2,7.420113073079932e-5,0,27782
Pon3,2.1827890187941975e-5,0,8378
Pop1,5.655373243752153e-6,0,2203
Pop4,1.6639782403466716e-5,0,6166
Pop5,6.984803448978605e-5,0,22370
Pop7,3.77428900536597e-5,0,13487
Popdc2,6.106223934501386e-7,0,241
Popdc3,2.0942330922714696e-7,0,8
Por,3.125075927087172e-5,0,11605
Porcn,9.007931682827394e-7,0,554
Postn,8.83517985139408e-6,0,2089
Pot1a,1.1410378119026027e-5,0,3962
Pot1b,2.9239035531662698e-5,0,11960
Poteg,0,0,0
Pou1f1,1.282678528885443e-7,0,20
Pou2af1,3.6507578795172145e-5,0,9913
Pou2f1,2.3560499040055385e-5,0,8524
Pou2f2,1.7153108809817862e-4,0,76545
Pou2f3,6.122970461840299e-8,0,22
Pou3f1,4.6860658315307125e-7,0,66
Pou3f2,1.282678528885443e-7,0,23
Pou3f3,6.122970461840299e-8,0,8
Pou3f4,3.0372819744644937e-8,0,2
Pou4f1,4.993236460234823e-7,0,64
Pou4f2,0,0,0
Pou4f3,0,0,0
Pou5f1,2.696059905758666e-6,0,1027
Pou5f2,4.52637884817477e-6,0,2206
Pou6f1,5.682505544115921e-6,0,2076
Pou6f2,6.122970461840299e-8,0,9
Pp2d1,2.755634877022126e-7,0,37
Ppa1,3.8242783507546295e-5,0,14439
Ppa2,2.007549141925506e-5,0,8769
Ppan,1.851952300060235e-5,0,5642
Ppara,6.122970461840299e-8,0,58
Ppard,1.4333805187233962e-5,0,4635
Pparg,1.8732663918352095e-5,0,7882
Ppargc1a,1.4327769640465872e-6,0,329
Ppargc1b,7.504847777357161e-6,0,3138
Ppat,1.4321620634196793e-5,0,5537
Ppbp,1.5774593777742126e-5,0,2727
Ppcdc,1.7725306727375057e-5,0,5588
Ppcs,1.3091527025461999e-5,0,4459
Ppdpf,1.2016273848326116e-4,0,42183
Ppef1,6.122970461840299e-8,0,3
Ppef2,6.662614744439776e-7,0,216
Ppfia1,2.377874457655944e-5,0,9438
Ppfia2,1.282678528885443e-7,0,15
Ppfia3,2.755634877022126e-7,0,85
Ppfia4,1.8548961579813326e-5,0,7141
Ppfibp1,1.4434283190520017e-5,0,5106
Ppfibp2,7.303940994366731e-6,0,3572
Pphln1,2.018105934547845e-5,0,8509
Ppia,0.0015014524260286751,0,573445
Ppib,3.5461874606649223e-4,0,139986
Ppic,1.23146118797708e-5,0,5852
Ppid,3.813268156747542e-5,0,12811
Ppie,2.6253831843793596e-5,0,10213
Ppif,1.1689967379599033e-5,0,4519
Ppifos,3.085688487375806e-8,0,2
Ppig,1.1123693997869172e-4,0,42096
Ppih,1.2574420236190978e-5,0,5104
Ppil1,2.4131433043432445e-5,0,7832
Ppil2,4.9545699333592054e-5,0,18500
Ppil3,2.879036564421244e-5,0,11032
Ppil4,4.717615515316946e-5,0,17622
Ppil6,2.2457161347450744e-7,0,161
Ppip5k1,5.969008653502853e-6,0,2646
Ppip5k2,2.3256494585306777e-5,0,8057
Ppl,1.0845368973996558e-6,0,676
Ppm1a,5.0651090457754724e-5,0,17838
Ppm1b,3.288291388806791e-5,0,10285
Ppm1d,1.4262756515017817e-5,0,5233
Ppm1e,8.163226266580411e-7,0,144
Ppm1f,1.2246100305678822e-5,0,3239
Ppm1g,8.228587598444406e-5,0,25906
Ppm1h,3.493429868878598e-5,0,12022
Ppm1j,7.830671144583456e-6,0,2652
Ppm1k,1.6580920868574835e-5,0,5931
Ppm1l,3.4811351245033226e-6,0,1174
Ppm1m,3.244190183321173e-5,0,10050
Ppm1n,9.306629483526309e-7,0,349
Ppme1,2.0739814493639464e-5,0,7471
Ppnr,4.668407183123607e-6,0,1981
Ppox,1.1525552515382308e-5,0,2751
Ppp1ca,3.0793244313450296e-4,0,111815
Ppp1cb,1.0791562899849989e-4,0,28717
Ppp1cc,1.1653545658177423e-4,0,40941
Ppp1r10,4.220348601472494e-5,0,17739
Ppp1r11,1.0654392569907504e-4,0,36628
Ppp1r12a,1.4391386666287253e-4,0,53047
Ppp1r12b,2.075708838058104e-5,0,7448
Ppp1r12c,4.695534319029742e-5,0,13839
Ppp1r13b,2.1644189341638093e-5,0,7499
Ppp1r13l,6.106223934501386e-7,0,224
Ppp1r14a,2.0019158523210783e-5,0,5479
Ppp1r14b,1.1983499623927238e-4,0,44595
Ppp1r14c,6.870434310290254e-6,0,3130
Ppp1r14d,1.1222157884610816e-7,0,33
Ppp1r15a,9.226778734289107e-5,0,33252
Ppp1r15b,4.191162737499399e-5,0,15256
Ppp1r16a,8.146698337306052e-6,0,2265
Ppp1r16b,7.658540562090665e-5,0,24437
Ppp1r17,0,0,0
Ppp1r18,1.3387437864761684e-4,0,45014
Ppp1r18os,3.204129785443273e-7,0,179
Ppp1r1a,6.433865978747143e-7,0,95
Ppp1r1b,2.755634877022126e-7,0,57
Ppp1r1c,3.0372819744644937e-8,0,0
Ppp1r2,9.386991541691391e-5,0,31236
Ppp1r21,2.4041162123521777e-5,0,8539
Ppp1r26,3.071785203676994e-7,0,121
Ppp1r27,1.7925972711624947e-7,0,6
Ppp1r32,2.755634877022126e-7,0,26
Ppp1r35,3.22876385263074e-5,0,11520
Ppp1r36,2.755634877022126e-7,0,78
Ppp1r37,1.6086131414550203e-5,0,5249
Ppp1r3a,1.7925972711624947e-7,0,27
Ppp1r3b,2.5663567469316385e-6,0,693
Ppp1r3c,4.8648066576831e-7,0,152
Ppp1r3d,2.68129176288798e-6,0,1179
Ppp1r3e,1.4831517279927133e-6,0,851
Ppp1r3f,2.4661698175874448e-6,0,550
Ppp1r3g,6.122970461840299e-8,0,5
Ppp1r42,3.204129785443273e-7,0,49
Ppp1r7,2.9224314759671015e-5,0,11241
Ppp1r8,1.2946894932484152e-5,0,4355
Ppp1r9a,3.280547438706499e-6,0,1375
Ppp1r9b,4.403919032754104e-5,0,15172
Ppp2ca,1.4822607815874976e-4,0,48545
Ppp2cb,2.012218370323883e-5,0,8908
Ppp2r1a,6.26011630198773e-5,0,21987
Ppp2r1b,1.2272992581994406e-5,0,3991
Ppp2r2a,5.642575883948434e-5,0,19815
Ppp2r2b,1.7925972711624947e-7,0,20
Ppp2r2c,1.8807132468746962e-6,0,888
Ppp2r2cos,3.085688487375806e-8,0,1
Ppp2r2d,2.9145607295306924e-5,0,12795
Ppp2r3a,2.86532271064704e-6,0,1284
Ppp2r3c,2.0016626230458744e-5,0,7165
Ppp2r3d,1.4581454567109797e-5,0,3953
Ppp2r5a,1.3114701748245295e-4,0,44653
Ppp2r5b,5.226735194041077e-6,0,1990
Ppp2r5c,7.94497485657537e-5,0,27453
Ppp2r5d,1.1760998934616655e-5,0,3961
Ppp2r5e,2.7491682696523155e-5,0,10589
Ppp3ca,1.2070618491984317e-4,0,43840
Ppp3cb,5.801510490715112e-5,0,18954
Ppp3cc,2.7214549279339624e-5,0,9855
Ppp3r1,4.52322941557782e-5,0,15640
Ppp3r2,6.122970461840299e-8,0,6
Ppp4c,9.022852962067535e-5,0,32249
Ppp4r1,1.8534242177183393e-5,0,6065
Ppp4r2,5.8863797087410374e-5,0,24024
Ppp4r3a,5.428735755258023e-5,0,18161
Ppp4r3b,7.657712820254757e-5,0,28394
Ppp4r4,9.205495519446399e-7,0,213
Ppp5c,2.784436486241626e-5,0,8683
Ppp6c,4.3727501286382775e-5,0,14425
Ppp6r1,6.0839052770881e-5,0,19954
Ppp6r2,1.1787873075911217e-5,0,3832
Ppp6r3,5.274410859065676e-5,0,18353
Pprc1,9.151277909549412e-6,0,3300
Ppt1,9.933608446937903e-5,0,38346
Ppt2,4.3632119525264555e-5,0,15295
Pptc7,2.300173779770774e-5,0,8648
Ppwd1,2.575139492702555e-5,0,10566
Ppy,1.1222157884610816e-7,0,20
Pqbp1,3.876250514217008e-5,0,12677
Pqlc1,2.5653457995706095e-5,0,9062
Pqlc2,1.0153418173087425e-5,0,2786
Pqlc3,4.385487867816845e-5,0,12628
Pradc1,1.1814764357350155e-5,0,3179
Praf2,1.0315343370529181e-5,0,4171
Prag1,6.715972673441573e-6,0,2791
Pram1,2.766838562914468e-6,0,890
Prame,0,0,0
Pramef12,6.122970461840299e-8,0,4
Pramef12os,3.0372819744644937e-8,0,1
Pramef17,0,0,0
Pramef20,0,0,0
Pramef25,0,0,0
Pramef6,0,0,0
Pramef8,8.604857720658229e-6,0,2585
Pramel1,0,0,0
Pramel3,0,0,0
Pramel4,0,0,0
Pramel5,3.085688487375806e-8,0,1
Pramel6,0,0,0
Pramel7,6.122970461840299e-8,0,5
Prap1,3.085688487375806e-8,0,1
Prb1,0,0,0
Prc1,1.6781881729432334e-5,0,7421
Prcc,1.2329324723370152e-5,0,5036
Prcd,8.313272047072884e-7,0,127
Prcp,7.051691585815028e-5,0,25831
Prdm1,1.661035092406504e-5,0,7080
Prdm10,5.785149156365098e-6,0,1798
Prdm11,3.1948929606772185e-6,0,1030
Prdm12,0,0,0
Prdm13,3.085688487375806e-8,0,1
Prdm14,6.122970461840299e-8,0,4
Prdm15,7.803700008059728e-6,0,2438
Prdm16,2.9822030195650663e-6,0,1133
Prdm16os,6.122970461840299e-8,0,65
Prdm2,3.230235904023754e-5,0,13776
Prdm4,8.776365096154259e-6,0,2597
Prdm5,1.653339372443525e-6,0,324
Prdm6,1.9804895430165847e-6,0,478
Prdm8,9.855928757445608e-7,0,465
Prdm9,2.5957770791157277e-6,0,846
Prdx1,8.400058610568784e-4,0,293977
Prdx2,1.7503866495924405e-4,0,62061
Prdx3,3.436335824788755e-5,0,14527
Prdx4,4.771765650151541e-5,0,15904
Prdx5,7.177664683758467e-4,0,258707
Prdx6,1.4348889706944937e-4,0,50161
Prdx6b,1.1222157884610816e-7,0,11
Preb,3.324070872933295e-5,0,10714
Prelid1,1.6627928610590532e-4,0,60701
Prelid2,8.862119616351391e-6,0,2902
Prelid3a,6.122970461840299e-8,0,35
Prelid3b,4.466135021852834e-5,0,13651
Prelp,1.0266091056813161e-5,0,4376
Prep,1.4253129944297747e-5,0,4933
Prepl,4.2232102743348485e-6,0,1733
Prex1,8.992705729708106e-5,0,31274
Prex2,2.6974520514115428e-5,0,10173
Prf1,7.244606987572065e-5,0,28069
Prg2,6.167753119201416e-6,0,1974
Prg3,5.585868904128929e-7,0,121
Prg4,2.3246198095334668e-6,0,925
Prh1,0,0,0
Prickle1,1.0900876120429075e-5,0,4398
Prickle2,8.134476995120845e-6,0,2940
Prickle3,1.0143849437928756e-5,0,3340
Prickle4,1.282678528885443e-7,0,31
Prim1,1.1055125318923302e-5,0,4194
Prim2,8.791065434281331e-6,0,2784
Prima1,6.122970461840299e-8,0,27
Primpol,8.749428372168402e-6,0,3059
Prkaa1,1.5137638744233992e-5,0,4669
Prkaa2,9.007931682827394e-7,0,531
Prkab1,2.0195778702907036e-5,0,6237
Prkab2,9.893648900814316e-6,0,3188
Prkaca,1.7014814913059196e-5,0,6582
Prkacb,5.1420460833134753e-05,0,18829
Prkag1,3.981606739765802e-5,0,12422
Prkag2,9.866727769970647e-6,0,3046
Prkag2os1,6.122970461840299e-8,0,8
Prkag2os2,3.085688487375806e-8,0,2
Prkag3,6.122970461840299e-8,0,6
Prkar1a,1.5163510304984815e-4,0,49850
Prkar1b,1.5828381162606508e-6,0,608
Prkar2a,2.1943095758539915e-5,0,8725
Prkar2b,1.8845325556461272e-5,0,8409
Prkca,2.3923393379472342e-5,0,8866
Prkcb,5.916465913321786e-5,0,18917
Prkcd,1.5077678816226243e-4,0,52919
Prkce,2.0068406365171444e-5,0,7688
Prkcg,4.0348228095366256e-7,0,121
Prkch,5.586380701727217e-5,0,18887
Prkci,6.314242067493665e-6,0,1929
Prkcq,4.277442802222608e-5,0,14270
Prkcsh,4.8362203991822344e-5,0,16408
Prkcz,8.063446287150241e-6,0,3187
Prkd1,6.186677353671348e-7,0,301
Prkd2,4.303429083556965e-5,0,13221
Prkd3,3.0110862603636735e-5,0,10238
Prkdc,1.3461462743088312e-5,0,4981
Prkg1,1.7386193291991555e-6,0,719
Prkg2,2.0240679145954986e-6,0,419
Prkn,1.6387119037069368e-6,0,484
Prkra,1.125606855223148e-5,0,4742
Prkrip1,2.0438357926119126e-5,0,7500
Prkx,2.4506489591755523e-5,0,11422
Prl,3.0372819744644937e-8,0,1
Prl2a1,0,0,0
Prl2b1,0,0,0
Prl2c1,3.085688487375806e-8,0,0
Prl2c2,0,0,0
Prl2c3,6.122970461840299e-8,0,2
Prl2c5,6.122970461840299e-8,0,5
Prl3a1,0,0,0
Prl3b1,0,0,0
Prl3c1,0,0,0
Prl3d1,0,0,0
Prl3d2,0,0,0
Prl3d3,0,0,0
Prl4a1,0,0,0
Prl5a1,3.0372819744644937e-8,0,0
Prl6a1,0,0,0
Prl7a1,3.0372819744644937e-8,0,1
Prl7a2,0,0,0
Prl7b1,0,0,0
Prl7c1,3.085688487375806e-8,0,2
Prl7d1,9.789503314389937e-8,0,2
Prl8a1,0,0,0
Prl8a2,0,0,0
Prl8a6,0,0,0
Prl8a8,0,0,0
Prl8a9,0,0,0
Prlh,3.0372819744644937e-8,0,1
Prlhr,0,0,0
Prlr,6.493847982375459e-7,0,208
Prm1,4.993236460234823e-7,0,332
Prm2,6.122970461840299e-8,0,7
Prm3,6.122970461840299e-8,0,10
Prmt1,5.196962838769213e-5,0,19910
Prmt2,1.0552780625551382e-5,0,3481
Prmt3,1.571108983954158e-5,0,5430
Prmt5,1.5225947854959764e-5,0,5147
Prmt6,5.39604606332861e-6,0,1944
Prmt7,1.0966869461039644e-5,0,4252
Prmt8,4.8648066576831e-7,0,154
Prmt9,1.0464554663196405e-5,0,4038
Prnd,6.122970461840299e-8,0,52
Prnp,8.492178395858818e-6,0,3800
Prob1,6.493847982375459e-7,0,132
Proc,1.1222157884610816e-7,0,9
Proca1,3.071785203676994e-7,0,100
Procr,4.7761818981491984e-5,0,17786
Prodh,2.8797389056934766e-6,0,1127
Prodh2,6.122970461840299e-8,0,4
Prok1,6.122970461840299e-8,0,5
Prok2,1.1222157884610816e-7,0,46
Prokr1,1.282678528885443e-7,0,56
Prokr2,1.1222157884610816e-7,0,4
Prol1,0,0,0
Prom1,1.8395533349587033e-6,0,1193
Prom2,6.122970461840299e-8,0,14
Prop1,0,0,0
Prorp,2.5517430328173126e-6,0,1252
Prorsd1,3.3206760415523125e-5,0,11344
Pros1,2.543776327198665e-5,0,9525
Proscos,3.727652180832514e-7,0,166
Proser1,1.64855103946439e-5,0,5533
Proser2,6.54890650998856e-7,0,313
Proser3,9.205495519446399e-7,0,366
Prox1,7.176117570222298e-7,0,355
Prox1os,6.122970461840299e-8,0,7
Prox2,6.493847982375459e-7,0,369
Prox2os,4.0348228095366256e-7,0,107
Proz,2.764614574972883e-7,0,41
Prp2,0,0,0
Prpf18,2.663851279765007e-5,0,8693
Prpf19,2.68861981088947e-5,0,12004
Prpf3,1.4253129944297747e-5,0,5114
Prpf31,3.7951535294539695e-5,0,11848
Prpf38a,3.055755333078856e-5,0,11596
Prpf38b,1.6938622260662036e-4,0,50752
Prpf39,5.018513922615291e-5,0,15833
Prpf4,2.0683487464785325e-5,0,7030
Prpf40a,1.186752078791966e-4,0,47014
Prpf40b,4.668407183123607e-6,0,1286
Prpf4b,1.0185029665969744e-4,0,37319
Prpf6,3.122387036107352e-5,0,11519
Prpf8,6.66720006627589e-5,0,22903
Prph,3.071785203676994e-7,0,143
Prph2,6.122970461840299e-8,0,0
Prpmp5,0,0,0
Prps1,1.8845325556461272e-5,0,6125
Prps1l1,1.282678528885443e-7,0,41
Prps1l3,6.6890813152878024e-6,0,2092
Prps2,2.2180590895887458e-5,0,7525
Prpsap1,3.373353697573705e-5,0,12014
Prpsap2,1.4135378816929447e-5,0,4981
Prr11,1.2547245418504677e-6,0,729
Prr12,1.4794586016717338e-5,0,4975
Prr13,2.693245684113495e-4,0,98617
Prr14,2.6371592235770108e-5,0,10721
Prr14l,1.8590569497695604e-5,0,6380
Prr15,3.537566554909734e-6,0,927
Prr15l,1.6832379893588678e-6,0,845
Prr16,1.7925972711624947e-7,0,80
Prr18,1.1170181154079654e-6,0,319
Prr19,6.122970461840299e-8,0,9
Prr22,4.0348228095366256e-7,0,55
Prr23a1,0,0,0
Prr23a2,0,0,0
Prr23a3,3.0372819744644937e-8,0,1
Prr27,3.085688487375806e-8,0,0
Prr29,3.071785203676994e-7,0,213
Prr3,1.117031051927106e-5,0,3583
Prr30,0,0,0
Prr32,0,0,0
Prr33,1.1222157884610816e-7,0,31
Prr36,2.755634877022126e-7,0,147
Prr5,1.1140883705315432e-5,0,3659
Prr5l,2.0538843343443293e-5,0,8176
Prr7,7.90668105302014e-6,0,2626
Prr9,0,0,0
Prrc1,2.4731807107319012e-5,0,9115
Prrc2a,6.26549354307511e-5,0,21976
Prrc2b,6.139016715181575e-5,0,20488
Prrc2c,2.4420876701951435e-4,0,89603
Prrg1,6.196974438940424e-6,0,2170
Prrg2,7.708398334938715e-6,0,3160
Prrg3,2.2230421671981806e-6,0,729
Prrg4,1.1763616487671282e-6,0,340
Prrt1,5.05309917800737e-6,0,1486
Prrt2,6.122970461840299e-8,0,6
Prrt3,1.1222157884610816e-7,0,25
Prrt4,1.4118483340177764e-6,0,767
Prrx1,1.7811178815610883e-6,0,382
Prrx2,6.122970461840299e-8,0,53
Prrxl1,2.2457161347450744e-7,0,11
Prss1,0,0,0
Prss12,1.4393402422514407e-6,0,745
Prss16,9.152666483131361e-7,0,247
Prss2,8.476645635379835e-7,0,277
Prss21,0,0,0
Prss22,6.122970461840299e-8,0,4
Prss23,1.7458357274323002e-5,0,6868
Prss23os,1.7925972711624947e-7,0,22
Prss27,1.7925972711624947e-7,0,109
Prss28,0,0,0
Prss29,3.085688487375806e-8,0,1
Prss3,0,0,0
Prss30,1.4536556508094181e-6,0,455
Prss32,3.0372819744644937e-8,0,1
Prss33,0,0,0
Prss34,4.704741307583908e-7,0,119
Prss35,6.122970461840299e-8,0,12
Prss36,1.8807132468746962e-6,0,458
Prss37,0,0,0
Prss38,3.0372819744644937e-8,0,1
Prss39,6.122970461840299e-8,0,4
Prss40,3.0372819744644937e-8,0,0
Prss41,1.7925972711624947e-7,0,23
Prss42,0,0,0
Prss43,6.122970461840299e-8,0,12
Prss44,6.122970461840299e-8,0,5
Prss45,0,0,0
Prss46,2.755634877022126e-7,0,173
Prss47,6.122970461840299e-8,0,4
Prss48,0,0,0
Prss50,2.0942330922714696e-7,0,29
Prss51,0,0,0
Prss52,0,0,0
Prss53,1.1222157884610816e-7,0,67
Prss54,0,0,0
Prss55,8.13646939723501e-8,0,2
Prss56,0,0,0
Prss57,2.755634877022126e-7,0,100
Prss58,0,0,0
Prss8,1.6242979315952372e-6,0,359
Prtg,1.7925972711624947e-7,0,25
Prtn3,1.2410604769510031e-6,0,609
Prune1,5.324922710294551e-6,0,2276
Prune2,7.460716252287892e-6,0,2653
Prx,1.3689320833013611e-5,0,5050
Prxl2a,8.06094757299042e-6,0,3621
Prxl2b,1.0596912003621848e-5,0,3991
Prxl2c,3.6365481241141475e-5,0,12743
Psap,0.00157501913459175,2,617037
Psapl1,1.1222157884610816e-7,0,2
Psat1,7.776786352215729e-6,0,3112
Psca,2.0942330922714696e-7,0,5
Psd,1.4831517279927133e-6,0,386
Psd2,1.7925972711624947e-7,0,30
Psd3,8.705312033768938e-6,0,3308
Psd4,2.9946962108457964e-5,0,9364
Psen1,3.0489065062791606e-5,0,11630
Psen2,5.27364445118864e-5,0,20541
Psenen,1.848337202505479e-4,0,62605
Psg16,2.0942330922714696e-7,0,41
Psg17,1.282678528885443e-7,0,13
Psg18,0,0,0
Psg19,6.122970461840299e-8,0,3
Psg20,0,0,0
Psg21,0,0,0
Psg22,3.0372819744644937e-8,0,1
Psg23,1.1222157884610816e-7,0,1
Psg25,0,0,0
Psg26,0,0,0
Psg27,0,0,0
Psg28,0,0,0
Psg29,6.122970461840299e-8,0,2
Psip1,7.766841477687774e-5,0,27255
Pskh1,9.925587220438766e-6,0,3113
Psma1,1.5347787937799068e-4,0,50581
Psma2,2.7350552569096e-4,0,86136
Psma3,2.601779425953154e-4,0,89220
Psma4,1.7248989522952653e-4,0,64924
Psma5,1.2652187836355126e-4,0,47888
Psma6,1.2625495951389354e-4,0,43286
Psma7,3.359618719299955e-4,0,123912
Psma8,1.005719367981309e-6,0,355
Psmb1,3.05039975470535e-4,0,105834
Psmb10,2.702084480488676e-4,0,92131
Psmb11,6.122970461840299e-8,0,14
Psmb2,1.75509121710703e-4,0,63193
Psmb3,2.722714241167539e-4,0,87651
Psmb4,2.1197917013723102e-4,0,68495
Psmb5,1.844470934920322e-4,0,69803
Psmb6,1.7788185557350615e-4,0,62226
Psmb7,7.701425435702538e-5,0,28440
Psmb8,6.921698885270094e-4,0,243545
Psmb9,3.299432496021651e-4,0,119123
Psmc1,4.026729438748387e-5,0,15512
Psmc2,7.218682197640166e-5,0,23757
Psmc3,9.576063664384693e-5,0,36736
Psmc3ip,5.040614919255452e-6,0,1730
Psmc4,7.14289984137603e-5,0,25358
Psmc5,6.376544236721485e-5,0,23923
Psmc6,8.399104949067309e-5,0,28696
Psmd1,6.141510963751854e-5,0,26257
Psmd10,3.817173486871469e-5,0,14744
Psmd11,7.09559870989497e-5,0,27516
Psmd12,6.346141487557886e-5,0,24638
Psmd13,7.49973875347306e-5,0,28049
Psmd14,7.1779130938440407e-05,0,24879
Psmd2,8.517516321884068e-5,0,29528
Psmd3,4.8415976656543714e-5,0,16414
Psmd4,1.3643848387458998e-4,0,47954
Psmd5,2.131329068191224e-5,0,7206
Psmd6,6.701507927214242e-5,0,23607
Psmd7,8.21565597815133e-5,0,31209
Psmd8,1.5602276796823611e-4,0,56525
Psmd9,3.055244322127943e-5,0,11618
Psme1,5.223254046018667e-4,0,183382
Psme2,2.407036552759638e-4,0,112322
Psme2b,2.988101769310419e-5,0,12874
Psme3,3.1081773619348754e-5,0,10512
Psme4,3.0425067595300055e-5,0,12831
Psmf1,1.8666724830221255e-5,0,6943
Psmg1,1.4365773917880003e-5,0,5336
Psmg2,2.5638738097527356e-5,0,8895
Psmg3,2.3563050107658946e-5,0,8409
Psmg4,8.434179541996253e-5,0,28449
Psors1c2,6.122970461840299e-8,0,6
Pspc1,2.3484361182023503e-5,0,7938
Psph,2.2102461602357032e-5,0,7512
Pspn,6.122970461840299e-8,0,7
Psrc1,1.6956031977888358e-6,0,759
Pstk,1.602725379592131e-5,0,6417
Pstpip1,5.397687797299446e-5,0,17196
Pstpip2,7.64691110114644e-6,0,3600
Ptafr,2.9103998368397694e-5,0,9831
Ptar1,1.929141416337611e-5,0,5355
Ptbp1,5.933680748872982e-5,0,20371
Ptbp2,2.404312191736115e-5,0,7821
Ptbp3,2.057922728723327e-4,0,77516
Ptcd1,6.4587649525750395e-6,0,2291
Ptcd2,2.7202382401677098e-5,0,10599
Ptcd3,1.6554017319208982e-5,0,5397
Ptch1,1.2025415754417287e-5,0,4536
Ptch2,2.401403720975581e-7,0,93
Ptchd1,2.2457161347450744e-7,0,129
Ptchd3,3.085688487375806e-8,0,1
Ptchd4,6.122970461840299e-8,0,1
Ptcra,2.401403720975581e-7,0,81
Ptdss1,1.9533994495638327e-5,0,6419
Ptdss2,8.604857720658229e-6,0,3309
Pten,9.5066194985164693e-05,0,33217
Pter,1.4138869764082384e-6,0,616
Ptf1a,0,0,0
Ptf1aos,0,0,0
Ptgdr,0,0,0
Ptgdr2,1.1222157884610816e-7,0,10
Ptgds,6.122970461840299e-8,0,16
Ptger1,2.080396968508803e-6,0,470
Ptger2,5.9002713810165454e-6,0,2138
Ptger3,2.764614574972883e-7,0,101
Ptger4,2.4001509263715348e-5,0,9978
Ptges,3.9370088266097945e-6,0,1422
Ptges2,9.207607121759328e-6,0,3343
Ptges3,1.1865281860130468e-4,0,44736
Ptges3l,8.163226266580411e-7,0,457
Ptgfr,5.799053305797275e-7,0,174
Ptgfrn,2.3879231844823274e-5,0,9779
Ptgir,4.857071423196022e-6,0,2299
Ptgis,7.191352234949343e-6,0,2992
Ptgr1,6.1600212310739146e-6,0,2389
Ptgr2,1.7750200008269994e-5,0,6293
